,Symbol,Name,Price,Change %,Volume,Rel Volume,Market Cap,P/E,EPS (dil TTM),EPS Growth (TTM YoY),Div Yield % TTM,Sector,Analyst Rating
1519,FDSB,"Fifth District Bancorp, Inc.",13.85,+0.07%,5100.0,0.50,77020000.0,27.84,0.50 USD,—,0.00%,Finance,Neutral
1520,FDUS,Fidus Investment Corporation,20.33,−0.25%,175370.0,0.62,719270000.0,8.81,2.31 USD,−27.46%,8.44%,Miscellaneous,Buy
1521,FDX,FedEx Corporation,233.7,+1.56%,2880000.0,0.90,55140000000.0,13.66,17.11 USD,+5.57%,2.43%,Transportation,Buy
1522,FE,FirstEnergy Corp.,43.8,+1.08%,3140000.0,0.95,25290000000.0,19.34,2.27 USD,+49.14%,4.02%,Utilities,Buy
1523,FEAM,"5E Advanced Materials, Inc.",3.65,−3.95%,55140.0,0.68,81910000.0,—,−16.11 USD,+37.83%,0.00%,Process industries,Strong buy
1524,FEBO,Fenbo Holdings Limited,0.7667,−2.69%,39210.0,0.81,8480000.0,—,−0.18 USD,−956.47%,0.00%,Consumer durables,Neutral
1525,FEIM,"Frequency Electronics, Inc.",29.84,−0.17%,296200.0,0.58,290920000.0,13.07,2.28 USD,+262.72%,0.00%,Electronic technology,Strong buy
1526,FELE,"Franklin Electric Co., Inc.",94.99,−0.51%,168010.0,0.63,4230000000.0000005,24.56,3.87 USD,−3.69%,1.09%,Producer manufacturing,Buy
1527,FEMY,Femasys Inc.,0.3444,−4.70%,808660.0,0.65,14810000.0,—,−0.86 USD,−1.98%,0.00%,Electronic technology,Strong buy
1528,FENC,Fennec Pharmaceuticals Inc.,8.49,−2.08%,80030.0,0.86,236290000.0,—,−0.43 USD,"−1,323.13%",0.00%,Health technology,Strong buy
1529,FERA,Fifth Era Acquisition Corp I,10.2,+0.29%,2450.0,0.06,318920000.0,—,—,—,0.00%,Finance,Neutral
1530,FERG,Ferguson Enterprises Inc.,233.45,+0.18%,1870000.0,0.57,46030000000.0,25.02,9.33 USD,+9.46%,1.41%,Distribution services,Buy
1531,FET,"Forum Energy Technologies, Inc.",27.67,+2.71%,161460.0,1.15,329360000.0,—,−8.91 USD,−292.88%,0.00%,Industrial services,Neutral
1532,FF,FutureFuel Corp.,3.85,−2.04%,118010.0,0.65,168640000.0,—,−0.60 USD,−165.98%,6.11%,Process industries,Neutral
1533,FFAI,Faraday Future Intelligent Electric Inc.,1.64,−0.61%,9380000.0,0.65,241430000.0,—,−8.28 USD,+98.55%,0.00%,Consumer durables,Neutral
1534,FFBC,First Financial Bancorp.,25.82,−0.77%,433990.0,0.63,2470000000.0,10.34,2.50 USD,+2.80%,3.69%,Finance,Buy
1535,FFIC,Flushing Financial Corporation,14.0,−0.57%,130530.0,0.47,472900000.0,—,−1.19 USD,−233.54%,6.25%,Finance,Neutral
1536,FFIN,"First Financial Bankshares, Inc.",34.38,+0.17%,437710.0,0.74,4920000000.0,20.06,1.71 USD,+21.72%,2.13%,Finance,Neutral
1537,FFIV,"F5, Inc.",324.7,−1.66%,397260.0,0.84,18650000000.0,28.63,11.34 USD,+21.92%,0.00%,Technology services,Neutral
1538,FFWM,First Foundation Inc.,5.73,−0.87%,721480.0,1.06,472070000.0,—,−1.41 USD,"−1,025.15%",0.00%,Finance,Buy
1539,FG,"F&G Annuities & Life, Inc.",32.83,−0.70%,176850.0,0.84,4420000000.0,13.41,2.45 USD,+1.91%,2.63%,Finance,Neutral
1540,FGBI,"First Guaranty Bancshares, Inc.",8.32,+0.48%,,0.13,125800000.0,—,−1.01 USD,−220.92%,1.33%,Finance,Neutral
1541,FGEN,"FibroGen, Inc",11.97,−2.13%,17800.0,0.55,48410000.0,—,−0.52 USD,+98.78%,0.00%,Health technology,Buy
1542,FGI,FGI Industries Ltd.,7.5,+2.60%,124520.0,0.03,14390000.0,—,−1.47 USD,−518.68%,0.00%,Producer manufacturing,Strong buy
1543,FGL,Founder Group Limited,1.36,+7.09%,303900.0,1.84,23010000.0,—,—,—,0.00%,Industrial services,Neutral
1544,FGMC,FG Merger II Corp.,9.98,+0.09%,13640.0,0.62,102740000.0,117.54,0.08 USD,—,0.00%,Finance,Neutral
1545,FGNX,FG Nexus Inc.,6.67,−1.48%,363730.0,0.35,8860000.0,1.75,3.80 USD,—,0.00%,Finance,Neutral
1546,FHB,"First Hawaiian, Inc.",25.06,−0.99%,857710.0,0.90,3120000000.0,12.94,1.94 USD,+11.80%,4.11%,Finance,Sell
1547,FHI,"Federated Hermes, Inc.",52.45,0.00%,766550.0,0.92,4070000000.0000005,11.65,4.50 USD,+54.93%,2.48%,Finance,Neutral
1548,FHN,First Horizon Corporation,22.62,−0.31%,8660000.0,0.66,11490000000.0,14.59,1.55 USD,+28.18%,2.64%,Finance,Buy
1549,FHTX,Foghorn Therapeutics Inc.,5.01,+0.60%,111240.0,0.98,283220000.0,—,−1.24 USD,+36.26%,0.00%,Health technology,Strong buy
1550,FI,"Fiserv, Inc.",129.82,−0.51%,7440000.0,1.60,70570000000.0,21.70,5.98 USD,+3.75%,0.00%,Commercial services,Strong buy
1551,FIBK,"First Interstate BancSystem, Inc.",33.25,+1.59%,1700000.0,1.40,3490000000.0,14.97,2.22 USD,−9.08%,5.74%,Finance,Buy
1552,FICO,Fair Isaac Corporation,1534.77,−0.27%,163050.0,0.55,36840000000.0,60.03,25.57 USD,+34.41%,0.00%,Commercial services,Buy
1553,FIEE,"FiEE, Inc",2.7,+1.69%,4290.0,0.06,16810000.0,—,−0.40 USD,+92.50%,0.00%,Electronic technology,Neutral
1554,FIG,FIGMA INC,58.13,−1.12%,7660000.0,0.78,28470000000.0,309.20,0.19 USD,—,0.00%,Technology services,Buy
1555,FIGR,"Figure Technology Solutions, Inc.",39.6,−8.10%,3980000.0,—,8380000000.000001,—,—,—,0.00%,Technology services,Neutral
1556,FIGS,"FIGS, Inc.",6.85,−0.29%,1880000.0,0.88,1120000000.0,167.07,0.04 USD,−60.16%,0.00%,Consumer non-durables,Neutral
1557,FIGX,FIGX Capital Acquisition Corp.,9.99,0.00%,,0.01,193660000.0,—,—,—,0.00%,Finance,Neutral
1558,FIHL,Fidelis Insurance Holdings Limited,17.34,−1.14%,489240.0,0.89,1820000000.0,—,−0.42 USD,−110.94%,2.28%,Finance,Buy
1559,FINW,FinWise Bancorp,20.89,−0.81%,11670.0,0.55,282420000.0,21.36,0.98 USD,−16.68%,0.00%,Finance,Strong buy
1560,FIP,FTAI Infrastructure Inc.,4.73,−0.21%,1540000.0,0.65,544370000.0,—,−1.50 USD,+27.74%,2.53%,Consumer services,Strong buy
1561,FIS,"Fidelity National Information Services, Inc.",63.37,−1.98%,4740000.0,0.87,33100000000.0,237.25,0.27 USD,+102.50%,2.35%,Technology services,Buy
1562,FISI,"Financial Institutions, Inc.",27.16,+1.72%,211090.0,1.84,546720000.0,—,−2.57 USD,−179.69%,4.57%,Finance,Strong buy
1563,FITB,Fifth Third Bancorp,45.14,+0.42%,3860000.0,0.75,29880000000.0,14.05,3.21 USD,+2.70%,3.29%,Finance,Buy
1564,FIVE,"Five Below, Inc.",154.84,+0.68%,1050000.0,0.72,8539999999.999999,31.32,4.94 USD,−2.78%,0.00%,Retail trade,Buy
1565,FIVN,"Five9, Inc.",26.03,−4.86%,2280000.0,1.25,2009999999.9999998,288.26,0.09 USD,—,0.00%,Technology services,Buy
1566,FIX,"Comfort Systems USA, Inc.",804.24,−2.12%,332910.0,0.72,28370000000.0,41.33,19.46 USD,+63.38%,0.21%,Industrial services,Buy
1567,FIZZ,National Beverage Corp.,37.1,−1.17%,183730.0,0.58,3470000000.0,18.71,1.98 USD,+0.99%,0.00%,Consumer non-durables,Sell
1568,FKWL,Franklin Wireless Corp.,4.0,−0.25%,8119.999999999999,1.75,47140000.0,—,−0.14 USD,+56.13%,0.00%,Electronic technology,Neutral
1569,FLD,"Fold Holdings, Inc.",3.26,−15.98%,19160000.0,16.22,152540000.0,—,−1.70 USD,"−8,601.03%",0.00%,Technology services,Strong buy
1570,FLEX,Flex Ltd.,59.33,+0.54%,4040000.0,1.09,22270000000.0,26.06,2.28 USD,+2.19%,0.00%,Electronic technology,Buy
1571,FLG,"Flagstar Financial, Inc.",11.67,−2.02%,6220000.0,1.31,4850000000.0,—,−1.71 USD,+86.72%,0.34%,Finance,Buy
1572,FLGC,Flora Growth Corp.,24.04,−28.26%,177560.0,1.14,13910000.0,—,−34.43 USD,+38.53%,0.00%,Health technology,Strong buy
1573,FLGT,"Fulgent Genetics, Inc.",21.94,−1.44%,364210.0,1.60,671560000.0,—,−1.67 USD,+69.57%,0.00%,Health services,Buy
1574,FLL,"Full House Resorts, Inc.",3.46,−0.57%,124310.0,0.79,124950000.0,—,−1.15 USD,−41.76%,0.00%,Consumer services,Strong buy
1575,FLNC,"Fluence Energy, Inc.",10.21,−3.68%,9980000.0,1.64,1860000000.0,—,−0.27 USD,−40.81%,0.00%,Producer manufacturing,Neutral
1576,FLNG,FLEX LNG Ltd.,25.15,+2.11%,509940.0,0.88,1340000000.0,13.71,1.83 USD,−17.19%,12.18%,Transportation,Neutral
1577,FLNT,"Fluent, Inc.",2.09,+1.46%,33050.0,0.48,59560000.0,—,−1.36 USD,+63.95%,0.00%,Technology services,Neutral
1578,FLO,"Flowers Foods, Inc.",13.08,−0.38%,3110000.0,0.55,2760000000.0,12.64,1.03 USD,+70.52%,7.37%,Consumer non-durables,Neutral
1579,FLOC,Flowco Holdings Inc.,15.69,+2.48%,265560.0,0.94,1420000000.0,—,—,—,0.00%,Industrial services,Strong buy
1580,FLR,Fluor Corporation,44.03,−1.61%,3200000.0,0.87,7120000000.0,1.81,24.29 USD,+941.28%,0.00%,Industrial services,Buy
1581,FLS,Flowserve Corporation,56.41,−0.69%,3980000.0,1.58,7380000000.0,25.58,2.21 USD,+14.12%,1.48%,Producer manufacturing,Strong buy
1582,FLUT,Flutter Entertainment plc,284.08,−0.43%,1420000.0,0.88,50030000000.0,139.93,2.03 USD,—,0.00%,Consumer services,Strong buy
1583,FLUX,"Flux Power Holdings, Inc.",2.84,−5.96%,312470.0,0.29,47810000.0,—,−0.40 USD,+20.66%,0.00%,Producer manufacturing,Strong buy
1584,FLWS,"1-800-FLOWERS.COM, Inc.",5.04,−6.67%,506720.0,1.08,320640000.0,—,−3.15 USD,"−2,929.62%",0.00%,Retail trade,Neutral
1585,FLXS,"Flexsteel Industries, Inc.",48.42,−0.68%,27120.0,0.65,255460000.0,13.68,3.54 USD,+83.38%,1.46%,Consumer durables,Neutral
1586,FLY,Firefly Aerospace Inc.,41.94,−15.31%,3530000.0,4.23,6020000000.0,—,—,—,0.00%,Electronic technology,Buy
1587,FLYE,"Fly-E Group, Inc.",0.93,−7.60%,1110000.0,0.86,17630000.0,—,−1.34 USD,—,0.00%,Consumer durables,Neutral
1588,FLYW,Flywire Corporation - Voting,13.05,−0.68%,1670000.0,0.63,1600000000.0,317.52,0.04 USD,—,0.00%,Commercial services,Buy
1589,FLYX,"flyExclusive, Inc.",4.83,−2.03%,26600.0,0.31,387030000.0,—,−1.18 USD,"−2,716.03%",0.00%,Transportation,Neutral
1590,FMAO,"Farmers & Merchants Bancorp, Inc.",26.02,+0.77%,19120.0,0.72,357100000.0,12.19,2.14 USD,+37.01%,3.43%,Finance,Neutral
1591,FMBH,"First Mid Bancshares, Inc.",38.95,−0.26%,49520.0,0.67,934700000.0,11.07,3.52 USD,+13.11%,2.48%,Finance,Buy
1592,FMC,FMC Corporation,34.65,−2.48%,2350000.0,1.18,4330000000.0,43.98,0.79 USD,−92.87%,6.53%,Process industries,Buy
1593,FMFC,Kandal M Venture Limited,13.33,−0.07%,2020000.0,1.76,,—,—,—,—,Consumer non-durables,Neutral
1594,FMNB,Farmers National Banc Corp.,14.61,−0.14%,80830.0,0.75,550020000.0,10.90,1.34 USD,−1.35%,4.65%,Finance,Neutral
1595,FN,Fabrinet,380.21,−2.38%,511290.0,0.75,13580000000.0,41.46,9.17 USD,+13.21%,0.00%,Electronic technology,Buy
1596,FNB,F.N.B. Corporation,16.11,+0.12%,7010000.0,0.81,5790000000.0,12.51,1.29 USD,+8.31%,2.98%,Finance,Strong buy
1597,FND,"Floor & Decor Holdings, Inc.",81.98,+1.17%,1470000.0,0.78,8830000000.0,42.06,1.95 USD,+0.51%,0.00%,Retail trade,Neutral
1598,FNF,"Fidelity National Financial, Inc.",59.25,+0.68%,885790.0,0.63,16100000000.000002,15.02,3.95 USD,+17.76%,3.36%,Finance,Buy
1599,FNGR,"FingerMotion, Inc.",1.71,+4.91%,375230.0,1.49,101590000.0,—,−0.10 USD,−26.87%,0.00%,Technology services,Neutral
1600,FNKO,"Funko, Inc.",4.05,+1.00%,1740000.0,1.46,224230000.0,—,−1.21 USD,−38.11%,0.00%,Consumer durables,Buy
1601,FNLC,"First Bancorp, Inc (ME)",26.66,−0.30%,18780.0,0.84,298870000.0,10.28,2.59 USD,+9.39%,5.42%,Finance,Neutral
1602,FNWB,First Northwest Bancorp,7.4,+1.09%,21850.0,0.78,69700000.0,—,−1.14 USD,−109.86%,3.83%,Finance,Buy
1603,FNWD,Finward Bancorp,32.49,+1.88%,27770.0,1.44,140520000.0,26.29,1.24 USD,−59.77%,1.13%,Finance,Buy
1604,FOA,Finance of America Companies Inc.,24.63,−3.49%,331020.0,2.46,272880000.0,—,−0.15 USD,+97.33%,0.00%,Finance,Neutral
1605,FOFO,"Hang Feng Technology Innovation Co., Ltd.",16.01,+34.99%,1280000.0,—,,—,—,—,—,Miscellaneous,Neutral
1606,FOLD,"Amicus Therapeutics, Inc.",8.16,−4.78%,3880000.0,0.72,2520000000.0,—,−0.12 USD,+69.35%,0.00%,Health technology,Strong buy
1607,FONR,Fonar Corporation,15.3,+0.66%,5800.0,0.45,96540000.0,12.47,1.23 USD,−19.00%,0.00%,Commercial services,Neutral
1608,FOR,Forestar Group Inc,25.66,−0.04%,140600.0,0.96,1300000000.0,8.05,3.19 USD,−17.01%,0.00%,Finance,Buy
1609,FORA,Forian Inc.,2.28,−3.80%,22680.0,0.56,70940000.0,—,−0.03 USD,−164.10%,0.00%,Technology services,Strong buy
1610,FORD,"Forward Industries, Inc.",31.64,+13.45%,557160.0,0.76,2670000000.0,—,−3.32 USD,−5.28%,0.00%,Consumer durables,Neutral
1611,FORL,Four Leaf Acquisition Corporation,11.49,−3.51%,2400.0,2.50,27230000.0,—,−0.01 USD,−109.98%,0.00%,Finance,Neutral
1612,FORM,"FormFactor, Inc.",37.09,−1.62%,1190000.0,1.26,2860000000.0,65.91,0.56 USD,−63.62%,0.00%,Electronic technology,Neutral
1613,FORR,"Forrester Research, Inc.",10.28,−4.01%,98860.0,0.98,196170000.0,—,−4.70 USD,"−6,175.16%",0.00%,Commercial services,Neutral
1614,FOSL,"Fossil Group, Inc.",3.01,+1.35%,269630.0,0.64,161890000.0,—,−1.12 USD,+61.40%,0.00%,Consumer durables,Strong buy
1615,FOUR,"Shift4 Payments, Inc.",83.78,−2.22%,1750000.0,1.20,7410000000.0,31.04,2.70 USD,+63.20%,0.00%,Commercial services,Buy
1616,FOX,Fox Corporation,55.43,−1.05%,1980000.0,0.54,26030000000.0,11.29,4.91 USD,+56.65%,0.96%,Consumer services,Buy
1617,FOXF,Fox Factory Holding Corp.,25.58,+0.39%,436380.0,0.88,1070000000.0000001,—,−6.05 USD,−722.47%,0.00%,Producer manufacturing,Buy
1618,FOXX,Foxx Development Holdings Inc.,5.08,+2.83%,22270.0,0.49,34450000.0,—,—,—,0.00%,Distribution services,Neutral
1619,FPAY,"FlexShopper, Inc.",0.7251,−0.70%,67400.0,0.53,15560000.0,—,−0.22 USD,+28.92%,0.00%,Finance,Neutral
1620,FPH,"Five Point Holdings, LLC",6.09,−0.81%,93790.0,0.50,656230000.0,5.64,1.08 USD,+118.76%,0.00%,Finance,Neutral
1621,FRAF,Franklin Financial Services Corporation,48.78,−0.11%,21040.0,1.09,218350000.0,14.93,3.27 USD,+5.04%,2.66%,Finance,Neutral
1622,FRBA,First Bank,16.59,−0.12%,41440.0,0.82,416980000.0,10.96,1.51 USD,+24.50%,1.44%,Finance,Strong buy
1623,FRD,Friedman Industries Inc.,22.2,+0.63%,22870.0,0.68,156720000.0,18.30,1.21 USD,−29.10%,0.73%,Non-energy minerals,Neutral
1624,FRGE,"Forge Global Holdings, Inc.",17.02,−3.68%,56270.0,0.56,231500000.0,—,−5.06 USD,+21.87%,0.00%,Technology services,Buy
1625,FRGT,"Freight Technologies, Inc.",1.31,−0.76%,102180.0,0.03,3610000.0,—,−66.29 USD,+99.79%,0.00%,Finance,Neutral
1626,FRHC,Freedom Holding Corp.,171.4,+2.36%,108560.0,1.09,10490000000.0,127.18,1.35 USD,−76.49%,0.00%,Finance,Neutral
1627,FRME,First Merchants Corporation,39.57,−0.75%,195090.0,0.54,2280000000.0,10.28,3.85 USD,+23.32%,3.54%,Finance,Buy
1628,FRO,Frontline Plc,24.02,+3.94%,2830000.0,1.20,5350000000.0,22.47,1.07 USD,−59.96%,5.80%,Transportation,Strong buy
1629,FROG,JFrog Ltd.,50.2,+0.02%,822090.0,0.67,5860000000.0,—,−0.77 USD,−69.32%,0.00%,Technology services,Buy
1630,FRPH,"FRP Holdings, Inc.",24.52,−1.41%,66460.0,1.11,468560000.0,87.51,0.28 USD,−29.15%,0.00%,Finance,Neutral
1631,FRPT,"Freshpet, Inc.",49.25,−3.47%,1280000.0,0.79,2400000000.0,74.46,0.66 USD,+33.75%,0.00%,Consumer non-durables,Buy
1632,FRSH,Freshworks Inc.,12.83,−2.06%,2130000.0,0.48,3740000000.0,—,−0.18 USD,+47.51%,0.00%,Technology services,Buy
1633,FRST,Primis Financial Corp.,10.72,+0.75%,138130.0,1.57,264170000.00000003,89.33,0.12 USD,—,3.76%,Finance,Strong buy
1634,FSBC,Five Star Bancorp,33.32,+0.82%,59160.0,1.48,711980000.0,13.65,2.44 USD,+1.81%,2.42%,Finance,Buy
1635,FSBW,"FS Bancorp, Inc.",40.71,−2.09%,13110.0,0.61,309250000.0,9.68,4.20 USD,−7.67%,2.67%,Finance,Buy
1636,FSEA,"First Seacoast Bancorp, Inc.",11.56,+0.87%,,0.22,54360000.0,—,−0.00 USD,+99.82%,0.00%,Finance,Neutral
1637,FSFG,"First Savings Financial Group, Inc.",26.92,−1.10%,10510.0,0.92,187810000.0,8.68,3.10 USD,+131.26%,2.28%,Finance,Strong buy
1638,FSHP,Flag Ship Acquisition Corp.,10.66,+1.04%,2100.0,0.07,94480000.0,24.55,0.43 USD,—,0.00%,Finance,Neutral
1639,FSI,Flexible Solutions International Inc.,10.16,−1.65%,77260.0,1.16,128590000.0,43.55,0.23 USD,+2.78%,0.00%,Process industries,Strong buy
1640,FSK,FS KKR Capital Corp.,15.13,−1.75%,3880000.0,1.07,4240000000.0,19.44,0.78 USD,−65.56%,18.18%,Miscellaneous,Neutral
1641,FSLR,"First Solar, Inc.",215.73,−1.58%,2480000.0,1.14,23140000000.0,18.45,11.69 USD,+4.45%,0.00%,Electronic technology,Strong buy
1642,FSLY,"Fastly, Inc.",8.56,−2.28%,3770000.0,0.76,1260000000.0,—,−1.04 USD,+16.14%,0.00%,Technology services,Neutral
1643,FSS,Federal Signal Corporation,124.48,−1.45%,281150.0,0.56,7570000000.0,34.62,3.60 USD,+9.56%,0.43%,Consumer durables,Buy
1644,FSTR,L.B. Foster Company,26.95,−2.78%,28490.0,0.88,285610000.0,8.14,3.31 USD,+395.18%,0.00%,Producer manufacturing,Buy
1645,FSUN,FirstSun Capital Bancorp,39.54,+0.64%,217600.0,1.23,1100000000.0,12.59,3.14 USD,−3.64%,0.00%,Finance,Strong buy
1646,FTAI,FTAI Aviation Ltd.,181.47,−0.23%,1020000.0,0.98,18610000000.0,45.01,4.03 USD,—,0.66%,Electronic technology,Strong buy
1647,FTCI,"FTC Solar, Inc.",7.1,−6.33%,39710.0,0.51,105610000.0,—,−3.64 USD,+8.53%,0.00%,Technology services,Buy
1648,FTDR,"Frontdoor, Inc.",67.77,−0.40%,553630.0,0.77,4940000000.0,20.01,3.39 USD,+30.72%,0.00%,Consumer durables,Buy
1649,FTEK,"Fuel Tech, Inc.",3.52,+3.23%,459720.0,0.92,109380000.0,—,−0.11 USD,"−1,320.27%",0.00%,Process industries,Strong buy
1650,FTEL,Fitell Corporation,8.46,+9.93%,3400000.0,85.04,161770000.0,—,−0.41 USD,−9.73%,0.00%,Retail trade,Neutral
1651,FTFT,Future FinTech Group Inc.,2.12,+3.41%,563220.0,0.68,7320000.0,—,—,—,0.00%,Finance,Neutral
1652,FTHM,Fathom Holdings Inc.,2.08,+8.33%,1300000.0,1.12,59100000.0,—,−1.06 USD,+12.99%,0.00%,Technology services,Strong buy
1653,FTI,TechnipFMC plc,39.83,+2.71%,4410000.0,0.38,16370000000.000002,18.86,2.11 USD,+93.05%,0.52%,Industrial services,Buy
1654,FTK,"Flotek Industries, Inc.",13.26,+0.84%,367820.0,0.72,395920000.0,30.06,0.44 USD,+94.49%,0.00%,Industrial services,Strong buy
1655,FTLF,"FitLife Brands, Inc.",19.02,−0.99%,8470.0,0.42,178620000.0,23.27,0.82 USD,+1.67%,0.00%,Health technology,Strong buy
1656,FTNT,"Fortinet, Inc.",85.27,+0.31%,5370000.0,0.74,65340000000.0,34.03,2.51 USD,+48.06%,0.00%,Technology services,Neutral
1657,FTRE,Fortrea Holdings Inc.,9.37,−2.80%,1540000.0,0.95,850800000.0,—,−11.42 USD,−284.00%,0.00%,Commercial services,Neutral
1658,FTRK,FAST TRACK GROUP,0.6498,+3.57%,178220.0,0.45,14170000.0,—,—,—,0.00%,Consumer services,Neutral
1659,FTV,Fortive Corporation,48.44,+0.25%,2940000.0,0.65,16390000000.0,21.87,2.22 USD,−11.13%,0.66%,Electronic technology,Neutral
1660,FUBO,fuboTV Inc.,4.45,−2.41%,17720000.0,1.30,1520000000.0,17.80,0.25 USD,—,0.00%,Technology services,Buy
1661,FUFU,BitFuFu Inc.,3.64,−8.08%,211560.0,0.45,593710000.0,12.90,0.28 USD,−13.62%,0.00%,Technology services,Buy
1662,FUL,H. B. Fuller Company,59.62,−1.71%,388700.0,0.71,3220000000.0,32.38,1.84 USD,−37.06%,1.51%,Process industries,Neutral
1663,FULC,"Fulcrum Therapeutics, Inc.",7.35,−1.34%,299930.0,0.56,397570000.0,—,−1.21 USD,−246.11%,0.00%,Health technology,Buy
1664,FULT,Fulton Financial Corporation,18.91,−1.10%,1650000.0,1.01,3440000000.0,11.08,1.71 USD,+1.91%,3.71%,Finance,Neutral
1665,FUN,Six Flags Entertainment Corporation,22.4,+4.67%,5090000.0,1.10,2270000000.0,—,−4.72 USD,−291.57%,0.00%,Consumer services,Buy
1666,FUNC,First,37.75,−0.26%,16100.000000000002,0.64,245170000.0,10.32,3.66 USD,+63.16%,2.32%,Finance,Buy
1667,FUSB,"First US Bancshares, Inc.",12.28,−3.80%,3280.0,0.77,70730000.0,12.67,0.97 USD,−29.18%,2.04%,Finance,Neutral
1668,FVCB,"FVCBankcorp, Inc.",13.36,−0.45%,23000.0,0.71,241170000.0,12.05,1.11 USD,+369.86%,0.45%,Finance,Buy
1669,FVN,Future Vision II Acquisition Corporation,10.46,+0.29%,,0.01,78910000.0,345.21,0.03 USD,—,0.00%,Finance,Neutral
1670,FVRR,Fiverr International Ltd.,25.63,+1.14%,849700.0,0.84,944840000.0,53.97,0.47 USD,+59.95%,0.00%,Technology services,Buy
1671,FWONA,Liberty Media Corporation - Series A Liberty Formula One,93.64,+0.43%,99020.0,0.93,34510000000.0,88.43,1.06 USD,+5.95%,0.00%,Technology services,Buy
1672,FWRD,Forward Air Corporation,27.39,−1.40%,548770.0,0.77,843390000.0,—,−5.95 USD,+79.24%,0.00%,Transportation,Buy
1673,FWRG,"First Watch Restaurant Group, Inc.",15.68,−0.25%,1220000.0,0.91,956860000.0,239.76,0.07 USD,−83.18%,0.00%,Consumer services,Strong buy
1674,FXNC,First National Corporation,23.7,−0.08%,17280.0,0.83,213040000.0,23.91,0.99 USD,−21.38%,2.61%,Finance,Neutral
1675,FYBR,"Frontier Communications Parent, Inc.",37.27,+0.03%,1780000.0,0.45,9330000000.0,—,−1.55 USD,−310.40%,0.00%,Communications,Neutral
1676,G,Genpact Limited,41.06,−0.22%,1410000.0,0.71,7160000000.0,13.62,3.01 USD,−14.99%,1.57%,Commercial services,Buy
1677,GABC,"German American Bancorp, Inc.",40.05,−0.67%,109670.0,0.78,1500000000.0,15.22,2.63 USD,−5.59%,2.83%,Finance,Buy
1678,GAIA,"Gaia, Inc.",6.02,−2.11%,65120.00000000001,1.07,151160000.0,—,−0.20 USD,+19.18%,0.00%,Commercial services,Strong buy
1679,GAIN,Gladstone Investment Corporation - Business Development Company,13.95,+0.22%,157980.0,0.75,533159999.99999994,6.44,2.17 USD,+6.20%,6.90%,Miscellaneous,Buy
1680,GALT,Galectin Therapeutics Inc.,4.81,−2.24%,148860.0,0.28,308130000.0,—,−0.64 USD,+17.80%,0.00%,Health technology,Strong buy
1681,GAMB,Gambling.com Group Limited,8.31,−2.12%,559880.0,0.91,295860000.0,20.93,0.40 USD,−40.91%,0.00%,Commercial services,Strong buy
1682,GAME,"GameSquare Holdings, Inc.",0.7103,−0.22%,2670000.0,0.91,70320000.0,—,−1.21 USD,+79.44%,0.00%,Miscellaneous,Strong buy
1683,GANX,"Gain Therapeutics, Inc.",1.75,+0.57%,646580.0,1.07,62910000.0,—,−0.66 USD,+49.82%,0.00%,Health technology,Strong buy
1684,GAP,"Gap, Inc. (The)",22.86,+1.11%,9190000.0,0.91,8480000000.0,9.82,2.33 USD,+15.35%,2.79%,Retail trade,Buy
1685,GASS,"StealthGas, Inc.",6.86,−1.15%,71450.0,0.65,253670000.0,4.01,1.71 USD,−10.23%,0.00%,Transportation,Strong buy
1686,GATX,GATX Corporation,176.77,+0.47%,198950.0,0.76,6290000000.0,20.21,8.75 USD,+33.94%,1.35%,Transportation,Buy
1687,GAUZ,Gauzy Ltd.,5.96,+1.71%,36980.0,0.76,111710000.0,—,−2.05 USD,+50.42%,0.00%,Process industries,Buy
1688,GBCI,"Glacier Bancorp, Inc.",49.35,−0.70%,758490.0,0.98,5850000000.0,25.63,1.93 USD,+16.94%,2.66%,Finance,Buy
1689,GBDC,"Golub Capital BDC, Inc.",14.01,−0.07%,1580000.0,1.18,3730000000.0,9.90,1.42 USD,−13.72%,11.84%,Finance,Buy
1690,GBFH,GBank Financial Holdings Inc.,40.73,+0.39%,25620.0,0.66,581620000.0,29.86,1.36 USD,+31.18%,0.00%,Finance,Strong buy
1691,GBIO,Generation Bio Co.,5.74,−0.86%,59040.0,0.84,38660000.0,—,−10.83 USD,+54.71%,0.00%,Health technology,Buy
1692,GBLI,"Global Indemnity Group, LLC",29.67,−0.30%,8840.0,3.49,424170000.0,14.98,1.98 USD,−21.65%,4.70%,Finance,Neutral
1693,GBR,"New Concept Energy, Inc",1.08,+0.93%,12910.0,0.16,5540000.0,—,−0.01 USD,−124.53%,0.00%,Finance,Neutral
1694,GBTG,"Global Business Travel Group, Inc.",8.23,+1.86%,737040.0,0.63,3940000000.0,—,−0.13 USD,−24.04%,0.00%,Consumer services,Strong buy
